datetime,start_code,end_code,spec_datetime,spec_type,car_type
2022-02-25 00:00:01,1800061,1120056,2022-02-24 00:00:00,1,2
2022-02-25 00:00:01,1800081,1440091,2022-02-17 16:00:00,1,2
2022-02-25 00:00:04,205C001,5057040,2022-02-25 00:00:00,1,2
2022-02-25 00:00:05,8023010,1800076,2022-02-25 00:00:00,1,2
2022-02-25 00:00:06,1800061,1120056,2022-02-24 00:00:00,1,2
2022-02-25 00:00:07,1800096,9039370,2022-02-25 00:00:00,1,2
2022-02-25 00:00:10,1040051,1040076,2022-02-27 09:00:00,1,1
2022-02-25 00:00:10,1800081,1440091,2022-02-17 16:00:00,1,2
2022-02-25 00:00:14,1040051,1040076,2022-02-27 09:00:00,1,1
2022-02-25 00:00:15,214K101,1800141,2022-02-26 22:00:00,1,2
2022-02-25 00:00:15,1040236,1040221,2022-02-25 09:10:00,1,1
2022-02-25 00:00:15,1400046,1461110,2022-02-24 00:20:00,1,4
2022-02-25 00:00:21,1430026,1040241,2022-03-11 17:30:00,1,2
2022-02-25 00:00:21,1461050,5002011,2022-02-25 00:00:00,1,2
2022-02-25 00:00:23,1040236,1040126,2022-02-24 01:00:00,1,2
2022-02-25 00:00:30,1110360,1800121,2022-02-25 00:00:00,1,2
2022-02-25 00:00:31,1040236,1040126,2022-02-24 02:00:00,1,2
2022-02-25 00:00:32,1040236,1040221,2022-02-25 09:10:00,1,1
2022-02-25 00:00:34,1461050,5002011,2022-02-25 00:00:00,1,2
2022-02-25 00:00:34,1040236,1040126,2022-02-24 03:00:00,1,2
2022-02-25 00:00:36,214K211,1040051,2022-02-24 00:20:00,1,4
2022-02-25 00:00:36,1040263,214K206,2022-02-25 00:00:00,1,2
2022-02-25 00:00:38,1040361,1040391,2022-02-24 00:00:00,1,2
2022-02-25 00:00:39,214K211,1040051,2022-02-24 00:20:00,1,4
2022-02-25 00:00:39,214K051,1461120,2022-02-24 00:00:00,1,2
2022-02-25 00:00:40,1412006,204C006,2022-02-24 23:50:00,1,2
2022-02-25 00:00:42,1040236,1040126,2022-02-24 04:00:00,1,2
2022-02-25 00:00:43,1040296,1040341,2022-02-25 00:00:00,1,2
2022-02-25 00:00:45,1040236,1040126,2022-02-24 05:00:00,1,2
2022-02-25 00:00:46,214K211,1040051,2022-02-24 00:20:00,1,4
2022-02-25 00:00:47,1040051,1461150,2022-02-27 09:00:00,1,1
2022-02-25 00:00:48,1040251,1430051,2022-03-11 10:30:00,1,2
2022-02-25 00:00:48,1040236,1040126,2022-02-24 06:00:00,1,2
2022-02-25 00:00:48,214K051,1461120,2022-02-24 00:00:00,1,2
2022-02-25 00:00:51,1040236,1040126,2022-02-24 07:00:00,1,2
2022-02-25 00:00:56,1040051,214K281,2022-02-24 20:00:00,1,4
2022-02-25 00:00:57,1800001,1810101,2022-02-25 00:00:00,1,2
2022-02-25 00:00:57,1800186,1461080,2022-02-25 00:00:00,1,2
2022-02-25 00:01:00,1800091,5010031,2022-02-24 00:00:00,1,2
2022-02-25 00:01:05,1800186,1461080,2022-02-25 00:10:00,1,2
2022-02-25 00:01:07,1800186,1820021,2022-02-24 00:00:00,1,1
2022-02-25 00:01:08,1800016,6016031,2022-02-24 12:00:00,2,2
2022-02-25 00:01:08,1800051,1800001,2022-02-27 17:00:00,1,2
2022-02-25 00:01:09,1800141,214K101,2022-02-26 22:00:00,1,2
2022-02-25 00:01:09,1040014,1040051,2022-02-24 00:00:00,1,2
2022-02-25 00:01:10,1110330,1800116,2022-02-25 00:10:00,1,2
2022-02-25 00:01:12,1800001,1810106,2022-02-26 04:30:00,1,2
2022-02-25 00:01:13,214K231,1040051,2022-02-24 00:20:00,1,4
2022-02-25 00:01:14,1010076,1430021,2022-03-19 00:00:00,1,2
2022-02-25 00:01:15,1040046,213A046,2022-02-24 23:00:00,1,2
2022-02-25 00:01:16,214K231,1040051,2022-02-24 00:20:00,1,4
2022-02-25 00:01:16,1040251,1430061,2022-03-11 10:30:00,1,2
2022-02-25 00:01:17,214K231,1040051,2022-02-24 00:20:00,1,4
2022-02-25 00:01:17,1800081,1440091,2022-02-17 16:00:00,1,2
2022-02-25 00:01:20,1800081,1440091,2022-02-17 16:00:00,1,2
2022-02-25 00:01:20,1461080,1800081,2022-02-25 00:00:00,1,2
2022-02-25 00:01:21,214K231,1040051,2022-02-24 00:20:00,1,4
2022-02-25 00:01:26,1800081,1440091,2022-02-17 16:00:00,1,2
2022-02-25 00:01:27,1461070,1040121,2022-02-25 23:40:00,1,2
2022-02-25 00:01:29,1800081,1440091,2022-02-17 16:00:00,1,2
2022-02-25 00:01:31,1040251,1040276,2022-02-07 09:00:00,1,1
2022-02-25 00:01:31,1800141,214K101,2022-02-28 16:00:00,1,2
2022-02-25 00:01:33,1800186,1461080,2022-02-25 00:10:00,1,2
2022-02-25 00:01:34,6001061,1810036,2022-02-26 12:00:00,1,1
2022-02-25 00:01:35,1800081,1440091,2022-02-17 16:00:00,1,2
2022-02-25 00:01:35,1461210,1080205,2022-02-25 00:10:00,1,2
2022-02-25 00:01:36,214K231,1461110,2022-02-24 00:20:00,1,4
2022-02-25 00:01:37,1040046,213A046,2022-02-24 23:00:00,1,2
2022-02-25 00:01:38,1800081,1440091,2022-02-17 16:00:00,1,2
2022-02-25 00:01:38,6001061,1810036,2022-02-26 12:00:00,1,1
2022-02-25 00:01:40,1040016,1040191,2022-02-21 12:00:00,1,2
2022-02-25 00:01:41,1800186,1461080,2022-02-25 00:10:00,1,2
2022-02-25 00:01:42,214K231,1461110,2022-02-24 00:20:00,1,4
2022-02-25 00:01:45,1800081,1440091,2022-02-17 16:00:00,1,2
2022-02-25 00:01:47,1010046,1040116,2022-03-20 08:00:00,2,1
2022-02-25 00:01:47,1100031,1040216,2022-02-25 00:10:00,1,2
2022-02-25 00:01:48,213A026,1040061,2022-02-25 00:10:00,1,2
2022-02-25 00:01:56,214K211,1461110,2022-02-24 00:20:00,1,4
2022-02-25 00:01:57,214K211,1461110,2022-02-24 00:20:00,1,4
2022-02-25 00:01:59,1040016,1040161,2022-01-30 11:00:00,1,2
2022-02-25 00:02:05,214K211,1461110,2022-02-24 00:20:00,1,4
2022-02-25 00:02:05,1040126,1040236,2022-02-26 16:00:00,1,2
2022-02-25 00:02:08,1461230,1040106,2022-02-25 00:10:00,1,2
2022-02-25 00:02:14,1800186,1461080,2022-02-25 00:10:00,1,2
