datetime,start_code,end_code,spec_datetime,spec_type,car_type
2021-05-09 00:00:04,1461080,1820021,2021-05-16 00:00:00,1,2
2021-05-09 00:00:06,1800146,1440051,2021-05-09 00:00:00,1,2
2021-05-09 00:00:14,1110290,1800091,2021-05-08 00:00:00,1,2
2021-05-09 00:00:15,6012031,1040051,2021-05-09 07:30:00,1,2
2021-05-09 00:00:29,1040031,214K086,2021-05-08 00:00:00,1,2
2021-05-09 00:00:51,1040031,6026071,2021-05-09 00:00:00,1,2
2021-05-09 00:00:54,1461070,1810111,2021-05-09 00:00:00,1,1
2021-05-09 00:00:59,1080116,1800051,2021-05-08 00:00:00,1,2
2021-05-09 00:01:02,1040031,6026071,2021-05-09 00:00:00,1,2
2021-05-09 00:01:04,1800006,1800091,2021-05-09 00:00:00,1,2
2021-05-09 00:01:05,1040031,214K086,2021-05-15 14:30:00,2,2
2021-05-09 00:01:11,1810036,6015006,2021-05-22 15:00:00,1,2
2021-05-09 00:01:12,214K106,1040026,2021-05-09 10:00:00,1,2
2021-05-09 00:01:14,1810001,214K051,2021-05-08 11:40:00,1,2
2021-05-09 00:01:24,1040014,1430071,2021-05-21 03:30:00,1,2
2021-05-09 00:01:27,1800006,1800091,2021-05-09 01:00:00,1,2
2021-05-09 00:01:34,1810001,214K051,2021-05-08 11:40:00,1,2
2021-05-09 00:01:35,1800006,1800091,2021-05-09 00:00:00,1,2
2021-05-09 00:01:40,6016021,1461090,2021-05-09 00:00:00,1,2
2021-05-09 00:02:03,1040201,1040171,2021-05-09 00:10:00,1,2
2021-05-09 00:02:04,1400011,1810021,2021-05-09 03:00:00,1,1
2021-05-09 00:02:09,1800026,9044011,2021-05-09 00:00:00,1,2
2021-05-09 00:02:09,1040201,1040171,2021-05-09 00:10:00,1,2
2021-05-09 00:02:09,1800006,1800091,2021-05-09 00:00:00,1,2
2021-05-09 00:02:11,1040051,1101036,2021-05-16 00:00:00,1,2
2021-05-09 00:02:14,1100031,1810036,2021-04-15 15:30:00,1,2
2021-05-09 00:02:17,1800001,1800091,2021-05-09 00:00:00,1,2
2021-05-09 00:02:19,1810036,1040014,2021-05-09 17:00:00,1,1
2021-05-09 00:02:41,6020002,1800016,2021-05-09 00:10:00,1,2
2021-05-09 00:02:46,6020002,1800016,2021-05-09 00:10:00,1,2
2021-05-09 00:02:47,1440008,1040136,2021-05-09 00:10:00,1,2
2021-05-09 00:02:55,1440008,1040136,2021-05-09 00:10:00,1,2
2021-05-09 00:02:58,1440008,1040136,2021-05-09 00:10:00,1,2
2021-05-09 00:03:00,1100031,1800091,2021-02-15 15:30:00,1,2
2021-05-09 00:03:02,6020002,1800016,2021-05-09 00:10:00,1,2
2021-05-09 00:03:06,1110200,1040086,2021-05-09 00:10:00,1,2
2021-05-09 00:03:06,1040051,1100086,2021-05-16 00:00:00,1,2
2021-05-09 00:03:08,6020002,1800016,2021-05-09 00:10:00,1,2
2021-05-09 00:03:09,1110220,1800091,2021-05-09 00:10:00,1,2
2021-05-09 00:03:10,1100031,1800091,2021-02-15 15:30:00,1,2
2021-05-09 00:03:11,1040341,1040261,2021-05-09 00:10:00,1,2
2021-05-09 00:03:12,1110320,1800111,2021-05-09 00:10:00,1,2
2021-05-09 00:03:18,1110220,1800091,2021-05-09 00:10:00,1,2
2021-05-09 00:03:18,1800131,214K026,2021-05-09 00:10:00,1,2
2021-05-09 00:03:19,1461160,1040181,2021-05-14 23:10:00,1,2
2021-05-09 00:03:35,1461160,1040181,2021-05-14 23:10:00,1,2
2021-05-09 00:03:36,1800026,9044011,2021-05-09 00:00:00,1,2
2021-05-09 00:03:40,1040291,1410006,2021-05-09 00:10:00,1,2
2021-05-09 00:03:43,1800026,9044011,2021-05-09 00:00:00,1,2
2021-05-09 00:03:46,1100031,1800091,2021-05-09 00:10:00,1,2
2021-05-09 00:03:52,1040341,1040261,2021-05-09 00:10:00,1,2
2021-05-09 00:03:54,1440008,1040136,2021-05-09 00:10:00,1,2
2021-05-09 00:04:00,1040086,1461160,2021-05-09 12:10:00,1,2
2021-05-09 00:04:05,1040014,1040181,2021-05-09 00:10:00,1,1
2021-05-09 00:04:12,6016021,1040051,2021-05-09 00:00:00,1,2
2021-05-09 00:04:13,1440008,1040136,2021-05-09 00:10:00,1,2
2021-05-09 00:04:13,1040014,1040181,2021-05-09 00:10:00,1,1
2021-05-09 00:04:13,1040014,1040181,2021-05-09 00:10:00,1,1
2021-05-09 00:04:21,1040341,1040261,2021-05-09 00:10:00,1,2
2021-05-09 00:04:22,1440008,1040136,2021-05-09 00:10:00,1,2
2021-05-09 00:04:28,1141040,1800026,2021-05-08 00:00:00,1,2
2021-05-09 00:04:31,1040014,214K096,2021-05-10 11:10:00,1,3
2021-05-09 00:04:32,1010031,1040106,2021-05-08 23:50:00,1,2
2021-05-09 00:04:34,1040014,1430071,2021-05-21 03:30:00,1,2
2021-05-09 00:04:34,1040014,214K096,2021-05-10 11:10:00,1,3
2021-05-09 00:04:53,1800001,1800026,2021-05-09 00:10:00,1,2
2021-05-09 00:04:55,1040036,1461200,2021-05-09 00:10:00,1,2
2021-05-09 00:04:57,1040276,1040456,2021-05-09 00:10:00,1,2
2021-05-09 00:04:58,1110290,1800091,2021-05-09 00:10:00,1,2
2021-05-09 00:05:01,6016021,1040051,2021-05-09 00:00:00,1,2
2021-05-09 00:05:02,1110200,1040086,2021-05-10 20:10:00,1,2
2021-05-09 00:05:02,1040036,6023006,2021-05-09 00:10:00,1,2
2021-05-09 00:05:03,214K029,1800096,2021-05-09 00:10:00,1,2
2021-05-09 00:05:04,1040341,1040261,2021-05-09 00:10:00,1,2
2021-05-09 00:05:05,1110290,1800091,2021-05-09 00:10:00,1,2
2021-05-09 00:05:07,1040431,1400096,2021-05-09 00:10:00,2,2
2021-05-09 00:05:08,1040036,6023006,2021-05-09 00:10:00,1,2
2021-05-09 00:05:08,1040036,6023006,2021-05-09 00:10:00,1,2
2021-05-09 00:05:12,1040276,1040456,2021-05-09 00:10:00,1,2
2021-05-09 00:05:13,1110290,1800091,2021-05-09 00:10:00,1,2
2021-05-09 00:05:14,1080181,1410036,2021-05-03 22:40:00,1,2
2021-05-09 00:05:15,1040431,1400096,2021-05-09 00:10:00,1,2
2021-05-09 00:05:15,1040431,1400096,2021-05-09 00:10:00,2,2
2021-05-09 00:05:17,1040276,1040456,2021-05-09 00:10:00,1,2
2021-05-09 00:05:20,1440001,1040171,2021-05-09 00:10:00,1,2
2021-05-09 00:05:20,6012031,1040056,2021-05-09 00:10:00,1,2
2021-05-09 00:05:22,1040276,1040456,2021-05-09 00:10:00,1,2
2021-05-09 00:05:22,1100001,1800016,2021-05-09 00:10:00,1,2
2021-05-09 00:05:22,1040431,1400096,2021-05-09 00:10:00,2,2
2021-05-09 00:05:25,1100001,1800016,2021-05-09 00:10:00,1,2
2021-05-09 00:05:32,1800036,1800176,2021-05-09 00:10:00,1,2
2021-05-09 00:05:34,1100001,1800016,2021-05-09 00:10:00,1,2
2021-05-09 00:05:42,1800036,1800176,2021-05-09 00:10:00,1,2
2021-05-09 00:05:49,1800036,1800176,2021-05-09 00:10:00,1,2
2021-05-09 00:05:50,1440001,1040171,2021-05-09 00:10:00,1,2
