datetime,start_code,end_code,spec_datetime,spec_type,car_type
2021-07-11 00:00:04,1450480,1040361,2021-07-22 09:55:00,1,2
2021-07-11 00:00:04,1040036,1040116,2021-07-10 00:00:00,1,2
2021-07-11 00:00:06,1461060,1430021,2021-07-10 00:00:00,1,2
2021-07-11 00:00:08,6012026,1461080,2021-07-10 00:00:00,1,2
2021-07-11 00:00:09,1040116,213A071,2021-07-11 05:00:00,1,2
2021-07-11 00:00:11,9039200,1040366,2021-07-11 00:00:00,1,2
2021-07-11 00:00:13,1040096,204B011,2021-08-29 00:00:00,1,2
2021-07-11 00:00:14,1800016,1461200,2021-07-11 06:00:00,1,2
2021-07-11 00:00:19,1040216,1040236,2021-07-10 00:00:00,1,2
2021-07-11 00:00:20,1800041,6021046,2021-07-10 12:00:00,1,2
2021-07-11 00:00:22,1040026,1400011,2021-07-11 00:00:00,1,2
2021-07-11 00:00:25,1040096,204B011,2021-08-29 00:00:00,1,2
2021-07-11 00:00:26,1800006,1800036,2021-07-10 00:00:00,1,2
2021-07-11 00:00:28,1110360,1800056,2021-07-10 22:50:00,1,2
2021-07-11 00:00:31,1040016,213A061,2021-07-11 15:30:00,1,2
2021-07-11 00:00:35,1800006,1800001,2021-07-11 00:00:00,1,4
2021-07-11 00:00:36,1110360,1080166,2021-07-11 00:00:00,1,2
2021-07-11 00:00:37,1040036,1040116,2021-07-14 15:30:00,1,2
2021-07-11 00:00:38,1040051,214K231,2021-07-11 00:00:00,1,2
2021-07-11 00:00:40,1040236,214K051,2021-07-11 00:00:00,1,2
2021-07-11 00:00:43,1040276,1100086,2021-07-10 23:23:00,1,2
2021-07-11 00:00:50,1800001,1800111,2021-07-11 00:00:00,1,2
2021-07-11 00:00:51,1040020,1072021,2021-07-10 00:00:00,1,2
2021-07-11 00:00:51,1040013,1110300,2021-07-10 00:00:00,1,2
2021-07-11 00:00:51,1080086,5052001,2021-07-11 00:00:00,1,2
2021-07-11 00:00:54,6016091,1040126,2021-06-27 19:00:00,1,2
2021-07-11 00:00:56,1800006,1800036,2021-07-10 00:00:00,1,2
2021-07-11 00:00:57,1040291,1720116,2021-07-11 00:00:00,1,2
2021-07-11 00:00:58,1040020,1072021,2021-07-10 00:00:00,1,2
2021-07-11 00:00:58,1040241,1101026,2021-07-12 04:00:00,1,2
2021-07-11 00:01:00,1040020,1072021,2021-07-10 00:00:00,1,2
2021-07-11 00:01:01,1461140,1141020,2021-07-10 06:30:00,1,2
2021-07-11 00:01:01,1040096,204B011,2021-07-11 00:10:00,1,2
2021-07-11 00:01:03,1040016,213A056,2021-07-11 15:30:00,1,2
2021-07-11 00:01:05,214K041,1040026,2021-07-11 00:10:00,1,2
2021-07-11 00:01:09,1800091,5004021,2021-07-11 00:00:00,1,1
2021-07-11 00:01:09,1040096,1040191,2021-07-10 23:00:00,1,2
2021-07-11 00:01:12,1100006,1040076,2021-07-11 00:10:00,1,2
2021-07-11 00:01:12,1040236,214K051,2021-07-11 00:00:00,1,2
2021-07-11 00:01:14,1040016,1072021,2021-07-10 00:00:00,1,2
2021-07-11 00:01:16,1800001,1800111,2021-07-11 00:00:00,1,2
2021-07-11 00:01:16,6016091,1040126,2021-07-11 00:10:00,1,2
2021-07-11 00:01:17,1800061,6026076,2021-07-11 00:10:00,1,2
2021-07-11 00:01:17,1040036,1040108,2021-07-11 00:00:00,1,2
2021-07-11 00:01:17,1040020,1072021,2021-07-10 00:00:00,1,2
2021-07-11 00:01:17,1141040,9044016,2021-07-11 00:10:00,1,2
2021-07-11 00:01:18,1800001,1800061,2021-07-11 00:10:00,1,2
2021-07-11 00:01:20,1800001,1800091,2021-07-11 05:00:00,1,1
2021-07-11 00:01:20,1800091,5004021,2021-07-11 00:10:00,1,2
2021-07-11 00:01:21,1040026,214K301,2021-07-11 00:10:00,1,2
2021-07-11 00:01:21,1040361,6012031,2021-07-10 09:30:00,1,2
2021-07-11 00:01:22,1040016,1072021,2021-07-10 00:00:00,1,2
2021-07-11 00:01:25,1040266,204D006,2021-07-10 23:00:00,1,1
2021-07-11 00:01:26,1910170,1040126,2021-07-11 00:10:00,1,2
2021-07-11 00:01:28,1440046,1040161,2021-07-11 00:10:00,1,2
2021-07-11 00:01:29,1040361,6012031,2021-07-10 09:30:00,1,2
2021-07-11 00:01:34,212B011,1800091,2021-07-11 00:00:00,1,2
2021-07-11 00:01:39,1040014,1810036,2021-07-11 00:10:00,1,2
2021-07-11 00:01:39,214K046,1810066,2021-07-23 23:10:00,1,2
2021-07-11 00:01:41,1110330,1800028,2021-07-10 23:00:00,1,2
2021-07-11 00:01:42,1040026,5017021,2021-07-10 23:00:00,1,2
2021-07-11 00:01:42,1461150,6016011,2021-07-11 00:10:00,1,2
2021-07-11 00:01:47,1800111,1440096,2021-07-11 00:10:00,1,2
2021-07-11 00:01:48,1800061,6026081,2021-07-11 00:10:00,1,2
2021-07-11 00:01:50,1461150,6016011,2021-07-11 00:10:00,1,2
2021-07-11 00:01:53,1800004,1800061,2021-07-11 00:10:00,1,2
2021-07-11 00:01:54,1420041,1040361,2021-07-10 09:30:00,1,2
2021-07-11 00:01:54,1040016,1072021,2021-07-10 00:00:00,1,2
2021-07-11 00:01:57,1010021,1080221,2021-07-11 00:10:00,1,2
2021-07-11 00:01:58,1420041,1040361,2021-07-10 09:30:00,1,2
2021-07-11 00:02:00,1040036,9039460,2021-07-11 00:10:00,1,2
2021-07-11 00:02:00,1040016,1072021,2021-07-10 00:00:00,1,2
2021-07-11 00:02:01,1461230,1430021,2021-07-11 00:10:00,1,2
2021-07-11 00:02:03,1040046,6010001,2021-07-12 14:30:00,1,2
2021-07-11 00:02:04,1800111,1440096,2021-07-10 22:10:00,1,2
2021-07-11 00:02:08,1110320,1040241,2021-07-11 00:10:00,1,2
2021-07-11 00:02:09,1120011,1040121,2021-07-11 00:10:00,1,2
2021-07-11 00:02:12,1040096,1040241,2021-07-14 09:00:00,1,2
2021-07-11 00:02:13,1800111,1440096,2021-07-10 21:10:00,1,2
2021-07-11 00:02:13,1040116,1450500,2021-07-11 23:40:00,1,1
2021-07-11 00:02:15,1040016,1072021,2021-07-10 00:00:00,1,2
2021-07-11 00:02:16,1800111,1440096,2021-07-10 20:10:00,1,2
2021-07-11 00:02:17,1040236,1040171,2021-07-10 00:00:00,1,2
2021-07-11 00:02:23,214K091,1810006,2021-07-28 06:30:00,1,1
2021-07-11 00:02:24,1014006,1810036,2021-07-11 00:10:00,1,2
2021-07-11 00:02:25,1910290,1040016,2021-07-10 23:00:00,1,4
2021-07-11 00:02:25,1910170,1040051,2021-07-11 00:10:00,1,2
2021-07-11 00:02:25,1040161,204C001,2021-07-10 23:10:00,1,2
2021-07-11 00:02:30,1800001,1800091,2021-07-11 03:00:00,1,1
2021-07-11 00:02:34,1800106,1040141,2021-07-11 00:10:00,1,2
2021-07-11 00:02:36,1040356,1040261,2021-07-10 22:10:00,1,2
2021-07-11 00:02:40,1040356,1040261,2021-07-10 19:10:00,1,2
2021-07-11 00:02:43,1014006,1040011,2021-07-11 00:10:00,1,2
2021-07-11 00:02:43,1910290,1040016,2021-07-10 23:00:00,1,4
2021-07-11 00:02:43,1040016,213A026,2021-07-11 00:10:00,1,2
2021-07-11 00:02:47,1040036,1040241,2021-07-11 01:10:00,1,2
2021-07-11 00:02:50,214K091,213A061,2021-07-10 23:10:00,1,2
2021-07-11 00:02:52,1450500,1420041,2021-07-10 09:30:00,1,2
2021-07-11 00:02:54,1800001,1800091,2021-07-10 14:50:00,1,1
2021-07-11 00:02:56,1040001,1040158,2021-07-11 00:10:00,1,2
2021-07-11 00:02:56,1040026,1040236,2021-07-10 00:00:00,1,2
2021-07-11 00:02:57,1450500,1420041,2021-07-10 09:30:00,1,2
2021-07-11 00:02:58,214K111,1040016,2021-07-10 23:00:00,1,2
2021-07-11 00:02:59,1040241,1040116,2021-07-11 00:10:00,1,2
2021-07-11 00:03:00,1450500,1420041,2021-07-10 09:30:00,1,2
2021-07-11 00:03:01,6016026,1461080,2021-07-10 00:00:00,1,2
2021-07-11 00:03:02,1010016,1080166,2021-07-10 00:00:00,1,2
2021-07-11 00:03:06,5037050,1040456,2021-07-10 23:10:00,1,2
2021-07-11 00:03:18,1040303,204D006,2021-07-10 23:00:00,1,1
2021-07-11 00:03:22,1040241,1040116,2021-07-11 00:10:00,1,2
2021-07-11 00:03:23,1040281,1400211,2021-07-11 00:10:00,1,2
2021-07-11 00:03:24,1040116,1040096,2021-07-11 00:10:00,1,2
2021-07-11 00:03:27,6015006,1800061,2021-07-11 00:10:00,1,2
2021-07-11 00:03:29,1430047,6008016,2021-07-11 00:10:00,1,2
2021-07-11 00:03:30,1040016,1100086,2021-07-11 10:00:00,1,2
2021-07-11 00:03:31,214K106,1010016,2021-07-11 00:00:00,1,2
2021-07-11 00:03:32,1040161,1400146,2021-07-22 03:30:00,1,2
2021-07-11 00:03:34,1040031,1040191,2021-07-11 00:10:00,1,2
2021-07-11 00:03:36,1040101,1430051,2021-07-11 00:10:00,1,2
2021-07-11 00:03:36,1040291,1040376,2021-07-11 00:10:00,1,2
2021-07-11 00:03:36,1800001,1800091,2021-07-11 05:00:00,1,1
2021-07-11 00:03:37,1040161,204C001,2021-07-10 23:10:00,1,2
2021-07-11 00:03:44,1040251,1040116,2021-07-11 00:10:00,1,2
2021-07-11 00:03:46,1040356,1040261,2021-07-10 21:10:00,1,2
2021-07-11 00:03:47,1040101,1430051,2021-07-11 00:10:00,1,2
2021-07-11 00:03:47,1040014,1810036,2021-07-10 00:00:00,1,2
2021-07-11 00:03:48,1800091,1810001,2021-07-11 00:10:00,1,2
2021-07-11 00:03:48,1082063,9039050,2021-07-11 00:10:00,1,2
2021-07-11 00:03:49,1800001,1080221,2021-07-11 00:10:00,1,2
2021-07-11 00:03:49,1800004,1800061,2021-07-11 00:10:00,1,2
2021-07-11 00:03:51,1800076,1461180,2021-07-10 11:00:00,1,3
2021-07-11 00:03:57,1800016,1101036,2021-07-14 09:30:00,1,2
2021-07-11 00:03:59,9090140,1010076,2021-07-11 00:10:00,1,2
2021-07-11 00:04:02,6012031,1450500,2021-07-10 09:30:00,1,2
2021-07-11 00:04:06,6011006,214K056,2021-07-11 09:10:00,1,2
2021-07-11 00:04:06,6026071,1440061,2021-07-11 00:10:00,1,2
2021-07-11 00:04:11,1040251,1040116,2021-07-11 00:10:00,1,2
2021-07-11 00:04:11,1040026,1040236,2021-07-11 02:00:00,1,2
2021-07-11 00:04:13,9039130,1040026,2021-07-11 00:10:00,1,2
2021-07-11 00:04:13,1040306,1040241,2021-07-11 00:10:00,1,2
2021-07-11 00:04:15,1040191,1040201,2021-07-11 00:10:00,1,2
2021-07-11 00:04:15,1800016,1101036,2021-07-14 09:30:00,1,2
2021-07-11 00:04:23,1800011,1810016,2021-07-11 00:10:00,1,2
2021-07-11 00:04:24,1800001,1800091,2021-07-11 04:00:00,1,1
2021-07-11 00:04:25,1800011,1810016,2021-07-11 00:10:00,1,2
2021-07-11 00:04:30,214K021,1810066,2021-07-11 07:10:00,1,2
2021-07-11 00:04:30,1080321,1100086,2021-09-02 09:00:00,1,1
2021-07-11 00:04:30,1800011,1810016,2021-07-11 00:10:00,1,2
2021-07-11 00:04:35,1040181,1040201,2021-07-10 23:10:00,1,2
2021-07-11 00:04:36,214K101,1010181,2021-11-09 09:10:00,1,2
2021-07-11 00:04:36,1800051,1800141,2021-07-17 06:10:00,1,2
2021-07-11 00:04:37,1461030,5052001,2021-07-10 23:10:00,1,2
2021-07-11 00:04:37,1010031,1080171,2021-07-11 00:10:00,1,2
2021-07-11 00:04:39,1040056,1040076,2021-07-10 21:40:00,1,2
2021-07-11 00:04:41,6014001,1080171,2021-07-11 00:10:00,1,2
2021-07-11 00:04:41,1800051,1800141,2021-07-11 00:10:00,1,2
2021-07-11 00:04:43,1800041,1010061,2021-07-24 17:10:00,1,1
2021-07-11 00:04:44,1800146,1900006,2021-07-10 23:30:00,1,2
2021-07-11 00:04:47,1461150,1430021,2021-07-11 00:10:00,1,2
2021-07-11 00:04:47,1080321,1800116,2021-07-11 00:10:00,1,2
2021-07-11 00:04:48,1800051,1800141,2021-07-17 06:10:00,1,2
2021-07-11 00:04:50,1040306,1040251,2021-07-11 00:10:00,1,2
2021-07-11 00:04:53,1461150,1430021,2021-07-11 00:10:00,1,2
2021-07-11 00:04:53,1800001,1800091,2021-07-11 03:00:00,1,1
2021-07-11 00:04:54,1110290,1810101,2021-07-28 03:50:00,1,2
2021-07-11 00:04:54,214K276,1800026,2021-07-11 17:00:00,1,2
2021-07-11 00:04:57,1110290,1810101,2021-07-11 00:10:00,1,2
2021-07-11 00:04:57,204G006,1040086,2021-07-10 14:10:00,1,2
2021-07-11 00:04:58,1040013,214K051,2021-07-10 21:20:00,1,2
2021-07-11 00:04:58,1420046,1450480,2021-07-11 00:10:00,1,2
2021-07-11 00:04:58,6004026,214K096,2021-07-10 23:30:00,1,2
