datetime,start_code,end_code,spec_datetime,spec_type,car_type
2021-09-10 00:00:01,1040016,1040086,2021-09-10 04:30:00,1,2
2021-09-10 00:00:01,1800001,1810086,2021-09-09 22:20:00,1,2
2021-09-10 00:00:02,1010021,1810036,2021-09-10 00:00:00,1,2
2021-09-10 00:00:03,6016066,1040116,2021-09-10 00:00:00,1,2
2021-09-10 00:00:07,1040013,1040456,2021-09-10 00:00:00,1,2
2021-09-10 00:00:08,1100016,1080156,2021-09-09 00:00:00,1,2
2021-09-10 00:00:10,1040016,1040086,2021-09-10 04:30:00,1,2
2021-09-10 00:00:12,1040001,1040116,2021-09-09 00:00:00,1,1
2021-09-10 00:00:14,1800001,1800036,2021-09-09 00:00:00,1,2
2021-09-10 00:00:21,1040013,1040456,2021-09-10 00:00:00,1,2
2021-09-10 00:00:23,1800001,1800036,2021-09-09 00:00:00,1,2
2021-09-10 00:00:28,1040326,205D130,2021-09-09 07:00:00,1,3
2021-09-10 00:00:29,1800036,1461030,2021-09-09 16:00:00,1,2
2021-09-10 00:00:33,1800006,1800091,2021-09-23 04:50:00,1,2
2021-09-10 00:00:35,1040261,1420041,2021-09-10 00:00:00,1,2
2021-09-10 00:00:37,1040011,1040016,2021-09-10 00:00:00,1,2
2021-09-10 00:00:39,1080293,214K278,2021-09-09 20:20:00,1,2
2021-09-10 00:00:39,1080116,6026076,2021-09-10 00:00:00,1,2
2021-09-10 00:00:40,1461060,1800111,2021-09-10 00:00:00,1,2
2021-09-10 00:00:43,1080116,6026076,2021-09-10 00:00:00,1,2
2021-09-10 00:00:43,1800036,1820031,2021-09-09 00:00:00,1,2
2021-09-10 00:00:46,1461060,1800111,2021-09-10 00:00:00,1,2
2021-09-10 00:00:49,1810001,1010031,2021-09-10 00:00:00,1,2
2021-09-10 00:00:49,1040051,1800006,2021-09-09 20:10:00,1,2
2021-09-10 00:00:56,214K031,1080306,2021-09-09 00:00:00,1,1
2021-09-10 00:00:57,6008011,1040101,2021-09-09 00:00:00,1,2
2021-09-10 00:00:59,214K106,1040026,2021-09-10 00:00:00,1,2
2021-09-10 00:01:02,1040306,1800001,2021-09-10 00:10:00,1,2
2021-09-10 00:01:02,1040421,1410001,2021-09-10 00:00:00,1,2
2021-09-10 00:01:05,214K106,1040026,2021-09-10 00:10:00,1,2
2021-09-10 00:01:08,1800081,1080321,2021-09-09 11:00:00,1,2
2021-09-10 00:01:09,214K041,1040236,2021-09-10 00:00:00,1,1
2021-09-10 00:01:17,1010021,5017008,2021-09-10 00:00:00,1,2
2021-09-10 00:01:17,1040421,1410001,2021-09-09 23:00:00,1,2
2021-09-10 00:01:21,6011066,1040051,2021-09-09 22:00:00,1,2
2021-09-10 00:01:23,1440086,6003011,2021-09-10 00:10:00,1,2
2021-09-10 00:01:24,213A056,1810066,2021-09-16 07:00:00,1,2
2021-09-10 00:01:25,1800091,1800141,2021-09-10 00:00:00,1,2
2021-09-10 00:01:25,1800051,214K231,2021-09-09 23:30:00,1,2
