datetime,start_code,end_code,spec_datetime,spec_type,car_type
2021-09-25 00:00:00,1800001,1800051,2021-09-24 00:00:00,1,2
2021-09-25 00:00:01,1800016,5045010,2021-10-30 00:00:00,1,1
2021-09-25 00:00:02,1810016,1100016,2021-10-04 06:40:00,1,2
2021-09-25 00:00:03,1040158,1040201,2021-09-24 00:00:00,1,2
2021-09-25 00:00:03,1040026,1040116,2021-09-24 00:00:00,1,2
2021-09-25 00:00:04,213A011,214K066,2021-09-24 13:00:00,1,2
2021-09-25 00:00:08,1850110,1040391,2021-10-04 03:50:00,1,2
2021-09-25 00:00:09,1810026,1040014,2021-09-24 00:00:00,1,2
2021-09-25 00:00:12,1040341,1040356,2021-09-24 00:00:00,1,2
2021-09-25 00:00:14,1800051,214K036,2021-09-24 19:40:00,1,2
2021-09-25 00:00:16,1040026,1440036,2021-09-25 00:00:00,1,2
2021-09-25 00:00:17,6027006,1800111,2021-09-25 00:00:00,1,2
2021-09-25 00:00:19,1800004,6019001,2021-09-25 00:00:00,1,2
2021-09-25 00:00:21,1461050,1040116,2021-09-25 00:00:00,1,2
2021-09-25 00:00:24,1800076,1080321,2021-09-24 23:50:00,1,1
2021-09-25 00:00:24,9090020,1430046,2021-10-07 09:00:00,1,2
2021-09-25 00:00:25,1040014,5017011,2021-09-25 00:00:00,1,2
2021-09-25 00:00:26,1461050,1040116,2021-09-25 00:00:00,1,2
2021-09-25 00:00:28,1110200,1800091,2021-11-08 09:00:00,1,2
2021-09-25 00:00:30,1461140,1461080,2021-09-28 14:50:00,1,2
2021-09-25 00:00:34,5017026,1400011,2021-09-24 15:00:00,1,2
2021-09-25 00:00:34,1120006,1040376,2021-09-25 00:00:00,1,2
2021-09-25 00:00:40,1040341,1040356,2021-09-25 08:30:00,1,2
2021-09-25 00:00:40,1400156,1461090,2021-09-24 00:00:00,1,2
2021-09-25 00:00:42,1010021,1040281,2021-09-24 00:00:00,1,2
2021-09-25 00:00:43,1800036,214K036,2021-09-24 19:40:00,1,2
2021-09-25 00:00:43,1461050,1040116,2021-09-25 00:00:00,1,2
2021-09-25 00:00:43,1800016,1800096,2021-09-24 00:00:00,1,2
2021-09-25 00:00:44,1040341,1040356,2021-09-25 08:30:00,1,2
2021-09-25 00:00:45,1040251,1400101,2021-09-25 00:00:00,1,4
2021-09-25 00:00:46,1800016,5045010,2021-10-30 00:00:00,1,1
2021-09-25 00:00:46,1040201,1040366,2021-09-24 00:00:00,1,2
2021-09-25 00:00:47,1461050,1040116,2021-09-25 00:00:00,1,2
2021-09-25 00:00:49,1800016,1101016,2021-09-25 00:00:00,1,2
2021-09-25 00:00:50,1800061,214K031,2021-09-24 19:40:00,1,2
2021-09-25 00:00:51,1110200,1800091,2021-11-08 09:00:00,1,2
2021-09-25 00:00:56,1810086,214K021,2021-09-25 00:00:00,1,2
2021-09-25 00:00:57,1073046,1800011,2021-09-25 00:00:00,1,2
2021-09-25 00:00:58,1800061,214K036,2021-09-24 19:40:00,1,2
2021-09-25 00:00:58,214K226,1080136,2021-10-04 12:00:00,1,1
2021-09-25 00:00:59,214K041,1800036,2021-09-28 07:00:00,1,1
2021-09-25 00:01:01,214K029,1810096,2021-09-25 00:10:00,1,2
2021-09-25 00:01:01,1400156,1461090,2021-12-24 12:00:00,1,2
2021-09-25 00:01:02,1040051,1800091,2021-09-24 00:00:00,1,2
2021-09-25 00:01:03,1800001,1810086,2021-09-25 00:00:00,1,2
2021-09-25 00:01:06,1800016,5045010,2021-10-30 00:00:00,1,1
2021-09-25 00:01:06,1800096,1040116,2021-09-25 00:00:00,1,2
2021-09-25 00:01:06,214K086,1800016,2021-09-25 00:00:00,1,2
2021-09-25 00:01:06,1040014,1800066,2021-09-25 00:10:00,1,2
2021-09-25 00:01:07,1040014,1800066,2021-09-25 00:10:00,1,2
2021-09-25 00:01:12,1800036,214K036,2021-09-24 19:40:00,1,2
2021-09-25 00:01:13,1040291,1410026,2021-09-25 00:10:00,1,2
2021-09-25 00:01:15,1040116,1400156,2021-12-23 12:30:00,1,2
2021-09-25 00:01:18,1040146,205D010,2021-09-25 00:00:00,1,2
2021-09-25 00:01:19,1040016,1040121,2021-09-24 00:00:00,1,2
2021-09-25 00:01:21,1040221,1040251,2021-09-24 00:00:00,1,2
2021-09-25 00:01:26,1040051,1040076,2021-09-24 00:00:00,1,2
2021-09-25 00:01:26,1040013,5017021,2021-09-24 00:00:00,1,2
2021-09-25 00:01:26,1810016,1100016,2021-10-04 06:40:00,1,2
2021-09-25 00:01:27,1040221,1040251,2021-09-24 00:00:00,1,2
2021-09-25 00:01:28,1040456,6012026,2021-09-24 18:30:00,1,2
2021-09-25 00:01:28,1040020,1040116,2021-09-24 00:00:00,1,2
2021-09-25 00:01:30,1800111,9090050,2021-09-24 00:00:00,1,2
2021-09-25 00:01:30,214K029,1810096,2021-09-25 00:10:00,1,2
2021-09-25 00:01:31,1800016,5045010,2021-10-30 00:00:00,1,1
2021-09-25 00:01:31,1040051,1040076,2021-09-24 00:00:00,1,2
2021-09-25 00:01:32,1800006,1800091,2021-11-08 09:00:00,1,2
2021-09-25 00:01:33,1040026,208F001,2021-09-24 08:00:00,1,2
2021-09-25 00:01:34,205C006,9090050,2021-09-25 14:20:00,1,1
2021-09-25 00:01:36,1040341,1040356,2021-09-24 00:00:00,1,2
2021-09-25 00:01:37,1461050,1040116,2021-09-25 00:00:00,1,2
2021-09-25 00:01:38,1040051,1040076,2021-09-24 00:00:00,1,2
2021-09-25 00:01:41,1461060,1082040,2021-09-24 04:50:00,1,2
2021-09-25 00:01:44,1110200,1800091,2021-11-08 09:00:00,1,2
2021-09-25 00:01:44,1040076,1810086,2021-09-25 00:10:00,1,2
2021-09-25 00:01:45,1810001,1800001,2021-09-25 18:10:00,1,2
2021-09-25 00:01:47,1110360,5017011,2021-09-25 00:10:00,1,2
2021-09-25 00:01:47,1040076,1810086,2021-09-25 00:10:00,1,2
2021-09-25 00:01:47,1040246,1040262,2021-09-25 00:10:00,1,2
2021-09-25 00:01:48,1800036,214K031,2021-09-24 19:40:00,1,2
2021-09-25 00:01:48,213A011,214K066,2021-09-24 13:00:00,1,2
2021-09-25 00:01:50,1040046,1101046,2021-09-25 00:10:00,1,2
2021-09-25 00:01:52,1810016,1100016,2021-10-04 06:40:00,1,2
2021-09-25 00:01:52,1800011,1800091,2021-11-08 09:00:00,1,2
2021-09-25 00:01:54,1810086,214K021,2021-10-22 21:00:00,1,1
2021-09-25 00:01:55,1461060,1082040,2021-09-24 04:50:00,1,2
2021-09-25 00:01:56,1040046,1101046,2021-09-25 00:10:00,1,2
2021-09-25 00:01:56,1800036,214K031,2021-09-24 19:40:00,1,2
2021-09-25 00:01:57,1800001,1800051,2021-09-24 00:00:00,1,2
2021-09-25 00:01:57,1040161,1040191,2021-09-25 00:10:00,1,2
2021-09-25 00:02:04,1800051,1040011,2021-09-24 16:10:00,1,2
2021-09-25 00:02:04,1910180,1800186,2021-09-25 00:10:00,1,2
2021-09-25 00:02:09,1800001,1810086,2021-09-25 00:20:00,2,2
2021-09-25 00:02:11,214K096,1800051,2021-09-24 16:00:00,1,2
2021-09-25 00:02:13,1040246,1040262,2021-09-25 00:10:00,1,2
2021-09-25 00:02:15,214K026,9038006,2021-09-25 00:10:00,1,2
2021-09-25 00:02:16,9090020,1430046,2021-10-07 09:00:00,1,2
2021-09-25 00:02:19,1040146,1040191,2021-09-24 17:00:00,1,2
2021-09-25 00:02:20,1800096,1800111,2021-09-25 08:40:00,1,2
2021-09-25 00:02:21,1400011,214K066,2021-09-25 00:10:00,1,2
2021-09-25 00:02:22,1800011,1800091,2021-11-08 09:00:00,1,2
2021-09-25 00:02:26,1400011,214K066,2021-09-25 00:10:00,1,2
2021-09-25 00:02:27,1400011,214K066,2021-09-25 00:10:00,1,2
2021-09-25 00:02:28,1011131,1800121,2021-09-25 00:10:00,1,2
2021-09-25 00:02:29,214K041,1800111,2021-10-02 08:10:00,1,2
2021-09-25 00:02:33,6017021,1080181,2021-09-25 00:10:00,1,2
2021-09-25 00:02:33,1110200,1040236,2021-09-25 00:10:00,1,2
2021-09-25 00:02:34,1040146,205D010,2021-09-25 00:00:00,1,2
2021-09-25 00:02:36,6017021,1080181,2021-09-25 00:10:00,1,2
2021-09-25 00:02:36,6017021,1080181,2021-09-25 00:10:00,1,2
2021-09-25 00:02:38,1800016,1101016,2021-09-25 00:00:00,1,2
2021-09-25 00:02:39,214K071,1040456,2021-09-25 12:00:00,1,2
2021-09-25 00:02:45,1040291,1410026,2021-09-25 00:10:00,1,2
2021-09-25 00:02:45,214K071,1040456,2021-09-25 12:00:00,1,2
2021-09-25 00:02:47,1800001,1810086,2021-09-25 00:00:00,1,2
2021-09-25 00:02:47,1461080,1011021,2021-09-25 00:10:00,1,2
2021-09-25 00:02:48,1040246,1040262,2021-09-25 00:10:00,1,2
2021-09-25 00:02:50,1040016,1120011,2021-09-24 21:40:00,1,2
2021-09-25 00:02:53,1040076,1810086,2021-09-25 00:10:00,1,2
2021-09-25 00:02:54,1040016,1040121,2021-09-24 00:00:00,1,2
2021-09-25 00:02:56,214K041,1800111,2021-10-02 08:10:00,1,2
2021-09-25 00:02:56,1040246,1040262,2021-09-25 00:10:00,1,2
2021-09-25 00:02:57,6017021,1080181,2021-09-25 00:10:00,1,2
2021-09-25 00:02:58,1040146,205D010,2021-09-25 00:00:00,1,2
2021-09-25 00:02:59,1800036,1800061,2021-09-24 19:40:00,1,2
2021-09-25 00:03:00,1810086,6009006,2021-09-25 00:20:00,2,2
2021-09-25 00:03:02,1800036,1800061,2021-09-24 19:40:00,1,2
2021-09-25 00:03:02,1040051,1040076,2021-09-24 00:00:00,1,2
2021-09-25 00:03:03,1040246,1040262,2021-09-25 01:10:00,1,2
2021-09-25 00:03:03,1800011,1800091,2021-11-08 09:00:00,1,2
2021-09-25 00:03:05,1040276,9039260,2021-09-25 00:10:00,1,2
2021-09-25 00:03:06,1040246,1040262,2021-09-25 02:10:00,1,2
2021-09-25 00:03:06,214K101,1800051,2021-09-25 00:10:00,1,2
2021-09-25 00:03:09,1040246,1040262,2021-09-25 01:10:00,1,2
2021-09-25 00:03:11,1040051,1430026,2021-09-25 00:10:00,1,2
2021-09-25 00:03:11,1080166,214K021,2021-09-25 00:10:00,1,2
2021-09-25 00:03:12,214K071,1040456,2021-09-25 15:00:00,1,2
2021-09-25 00:03:12,214K086,1800028,2021-09-25 00:00:00,1,2
2021-09-25 00:03:12,1040246,1040262,2021-09-25 00:10:00,1,2
2021-09-25 00:03:12,214K071,1040456,2021-09-25 15:00:00,1,2
2021-09-25 00:03:13,1011131,1800121,2021-09-25 00:10:00,1,1
2021-09-25 00:03:13,1810001,1800001,2021-09-25 18:10:00,1,2
2021-09-25 00:03:14,1040246,1040262,2021-09-24 23:10:00,1,2
2021-09-25 00:03:15,6008016,1082020,2021-09-25 00:10:00,1,2
2021-09-25 00:03:16,1040241,1040236,2021-09-25 00:10:00,1,2
2021-09-25 00:03:17,1040246,1040262,2021-09-24 22:10:00,1,2
2021-09-25 00:03:19,1110200,1040236,2021-09-25 09:10:00,1,2
2021-09-25 00:03:19,1430026,1710021,2021-09-25 00:10:00,1,2
2021-09-25 00:03:19,6009021,1410036,2021-09-25 00:10:00,1,2
2021-09-25 00:03:21,1800016,5045010,2021-10-30 00:00:00,1,1
2021-09-25 00:03:22,214K056,1080321,2021-09-25 00:10:00,1,2
2021-09-25 00:03:22,1040046,1101046,2021-09-25 00:10:00,1,2
2021-09-25 00:03:22,1810086,6009006,2021-09-26 15:50:00,2,2
2021-09-25 00:03:23,6023031,1040456,2021-09-25 00:10:00,1,2
2021-09-25 00:03:24,214K031,1800111,2021-10-02 08:10:00,1,2
2021-09-25 00:03:26,1810016,1100016,2021-09-25 00:10:00,1,2
2021-09-25 00:03:26,1800016,5045010,2021-10-30 00:00:00,1,1
2021-09-25 00:03:26,6028030,1450550,2021-09-25 00:10:00,1,2
2021-09-25 00:03:27,1800051,1040014,2021-09-24 16:10:00,1,2
2021-09-25 00:03:29,1040291,1410026,2021-09-25 00:10:00,1,2
2021-09-25 00:03:30,1120081,1800036,2021-08-28 14:00:00,1,2
2021-09-25 00:03:31,1800016,5045010,2021-09-25 00:10:00,1,2
2021-09-25 00:03:31,1800051,1040014,2021-09-24 16:10:00,1,2
2021-09-25 00:03:35,1810086,6022006,2021-09-26 12:50:00,1,2
2021-09-25 00:03:35,1040241,1040116,2021-09-24 17:20:00,1,2
2021-09-25 00:03:40,1800061,1080061,2021-09-26 09:10:00,1,1
2021-09-25 00:03:42,1040106,1040241,2021-09-25 00:10:00,1,2
2021-09-25 00:03:42,6009021,1410036,2021-09-25 00:10:00,1,2
2021-09-25 00:03:44,6008016,1082020,2021-09-25 00:10:00,1,2
2021-09-25 00:03:44,1040246,1040262,2021-09-25 00:10:00,1,2
2021-09-25 00:03:46,214K071,1040456,2021-09-25 19:00:00,1,2
2021-09-25 00:03:46,214K071,1040456,2021-09-25 19:00:00,1,2
2021-09-25 00:03:47,214K031,1800111,2021-10-02 08:10:00,1,2
2021-09-25 00:03:48,1011131,1800121,2021-09-25 00:10:00,1,2
2021-09-25 00:03:50,1800061,1080061,2021-09-26 09:10:00,1,1
2021-09-25 00:03:50,5039010,1412001,2021-09-25 00:10:00,1,2
2021-09-25 00:03:51,1040246,1040262,2021-09-25 02:10:00,1,2
2021-09-25 00:03:52,1810086,6009006,2021-09-26 15:50:00,2,2
2021-09-25 00:03:52,5039010,1412001,2021-09-25 00:10:00,1,2
2021-09-25 00:03:55,1800016,5045010,2021-09-25 00:10:00,1,2
2021-09-25 00:03:58,214K066,1400011,2021-09-25 00:10:00,1,2
2021-09-25 00:04:01,214K066,1400011,2021-09-25 00:10:00,1,2
2021-09-25 00:04:01,1110370,1800051,2021-09-25 00:10:00,1,2
2021-09-25 00:04:02,1800001,1040026,2021-09-25 00:10:00,1,2
2021-09-25 00:04:02,1110200,1040236,2021-09-25 00:10:00,1,2
2021-09-25 00:04:03,214K066,1400011,2021-09-25 00:10:00,1,2
2021-09-25 00:04:03,1461060,1040116,2021-09-25 00:00:00,1,2
2021-09-25 00:04:03,1110200,1040236,2021-09-28 09:10:00,1,2
2021-09-25 00:04:04,1040001,1800121,2021-09-25 08:20:00,1,2
2021-09-25 00:04:04,214K066,1400011,2021-09-25 00:10:00,1,2
2021-09-25 00:04:05,214K066,1400011,2021-09-25 00:10:00,1,2
2021-09-25 00:04:05,6028030,1450550,2021-09-25 06:00:00,1,2
2021-09-25 00:04:05,1410036,1040016,2021-10-16 15:10:00,1,2
2021-09-25 00:04:06,6008016,1082020,2021-09-25 00:10:00,1,2
2021-09-25 00:04:07,1040106,1040241,2021-09-25 00:10:00,1,2
2021-09-25 00:04:08,1040051,1430026,2021-09-25 00:10:00,1,2
2021-09-25 00:04:09,1110370,1800051,2021-09-25 00:10:00,1,2
2021-09-25 00:04:11,1110370,1800051,2021-09-25 00:10:00,1,2
2021-09-25 00:04:11,214K031,1800111,2021-10-02 08:10:00,1,2
2021-09-25 00:04:23,1040016,213A031,2021-09-25 00:10:00,1,2
