datetime,start_code,end_code,spec_datetime,spec_type,car_type
2021-09-30 00:00:02,6021001,1040361,2021-09-29 00:00:00,1,2
2021-09-30 00:00:04,1040031,214K221,2021-09-29 00:00:00,1,2
2021-09-30 00:00:06,1800186,1800146,2021-10-02 15:00:00,2,1
2021-09-30 00:00:08,6016051,214K066,2021-09-29 01:00:00,1,2
2021-09-30 00:00:11,1040031,214K221,2021-09-29 00:00:00,1,2
2021-09-30 00:00:11,1040046,1110300,2021-09-29 00:00:00,1,2
2021-09-30 00:00:13,204C006,1040086,2021-09-29 16:00:00,1,1
2021-09-30 00:00:15,6016051,214K066,2021-09-29 02:00:00,1,2
2021-09-30 00:00:16,1800061,1040236,2021-10-29 08:00:00,1,2
2021-09-30 00:00:17,1800156,1461220,2021-09-30 00:00:00,1,2
2021-09-30 00:00:17,1040261,1040096,2021-09-30 00:00:00,1,2
2021-09-30 00:00:17,1082030,1040201,2021-09-29 00:00:00,1,2
2021-09-30 00:00:19,1461030,1010256,2021-09-29 07:50:00,1,2
2021-09-30 00:00:19,6016051,214K066,2021-09-29 02:00:00,1,2
2021-09-30 00:00:21,6016051,214K066,2021-09-29 03:00:00,1,2
2021-09-30 00:00:21,1800061,1040236,2021-09-30 00:00:00,1,2
2021-09-30 00:00:21,1800061,1040236,2021-10-29 08:00:00,1,2
2021-09-30 00:00:21,1040261,1040096,2021-09-30 00:00:00,1,2
2021-09-30 00:00:22,1800016,1800051,2021-09-30 00:00:00,1,2
2021-09-30 00:00:23,1800036,5007031,2021-09-29 00:00:00,1,2
2021-09-30 00:00:25,6016051,214K066,2021-09-29 04:00:00,1,2
2021-09-30 00:00:25,1010161,1461140,2021-09-29 20:00:00,1,2
2021-09-30 00:00:26,6016051,214K066,2021-09-29 03:00:00,1,2
2021-09-30 00:00:27,213A031,1412006,2021-09-30 00:00:00,1,2
2021-09-30 00:00:28,1810036,1800036,2021-09-29 08:00:00,1,2
2021-09-30 00:00:28,213A031,1412006,2021-09-30 00:00:00,1,2
2021-09-30 00:00:29,6016051,214K066,2021-09-29 05:00:00,1,2
2021-09-30 00:00:31,1461030,1010256,2021-09-29 07:50:00,1,2
2021-09-30 00:00:32,6016051,214K066,2021-09-29 05:00:00,1,2
2021-09-30 00:00:33,6016051,214K066,2021-09-29 06:00:00,1,2
2021-09-30 00:00:35,8005011,1800028,2021-09-15 10:10:00,1,2
2021-09-30 00:00:38,6015016,1810026,2021-09-30 00:00:00,1,2
2021-09-30 00:00:39,1040016,212D006,2021-09-29 00:00:00,1,2
2021-09-30 00:00:41,1040261,1040096,2021-09-30 00:00:00,1,2
2021-09-30 00:00:41,1040261,1040096,2021-09-30 00:00:00,1,2
2021-09-30 00:00:41,213A031,1412006,2021-09-30 00:00:00,1,2
2021-09-30 00:00:44,1040261,1040096,2021-09-30 00:00:00,1,2
2021-09-30 00:00:46,1040061,1040126,2021-10-16 06:00:00,1,5
2021-09-30 00:00:47,6016036,1800186,2021-09-29 00:00:00,1,1
2021-09-30 00:00:47,1040061,1040126,2021-10-16 06:00:00,1,4
2021-09-30 00:00:48,214K026,1810111,2021-09-29 16:00:00,1,2
2021-09-30 00:00:49,214K201,1080171,2021-09-29 00:00:00,1,2
2021-09-30 00:00:51,1800016,1800051,2021-09-30 00:00:00,1,1
2021-09-30 00:00:52,1800051,1800091,2021-09-30 00:00:00,1,2
2021-09-30 00:00:54,1040031,214K221,2021-09-29 00:00:00,1,2
